,Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed
2000-05-31 14:30:00-07:00,2000,5,31,14,30,35,210,743,807,4.6
2000-05-31 15:30:00-07:00,2000,5,31,15,30,34,131,801,665,4.2
2000-05-31 16:30:00-07:00,2000,5,31,16,30,33,104,744,476,3.5
2000-05-31 17:30:00-07:00,2000,5,31,17,30,27,82,579,265,4.6
2000-05-31 18:30:00-07:00,2000,5,31,18,30,24,45,274,79,4.2
2000-05-31 19:30:00-07:00,2000,5,31,19,30,22,0,0,0,4.5
2000-05-31 20:30:00-07:00,2000,5,31,20,30,20,0,0,0,4.5
2000-05-31 21:30:00-07:00,2000,5,31,21,30,18,0,0,0,3.9
2000-05-31 22:30:00-07:00,2000,5,31,22,30,17,0,0,0,3.2
2000-05-31 23:30:00-07:00,2000,5,31,23,30,15,0,0,0,2.6
2008-06-01 00:30:00-07:00,2008,6,1,0,30,14,0,0,0,2
2008-06-01 01:30:00-07:00,2008,6,1,1,30,14,0,0,0,1.8
2008-06-01 02:30:00-07:00,2008,6,1,2,30,13,0,0,0,1.7
2008-06-01 03:30:00-07:00,2008,6,1,3,30,13,0,0,0,1.5
2008-06-01 04:30:00-07:00,2008,6,1,4,30,13,0,0,0,1.5
2008-06-01 05:30:00-07:00,2008,6,1,5,30,15,49,2,49,1.6
2008-06-01 06:30:00-07:00,2008,6,1,6,30,17,126,32,137,1.7
2008-06-01 07:30:00-07:00,2008,6,1,7,30,20,194,25,207,1.7
2008-06-01 08:30:00-07:00,2008,6,1,8,30,23,328,209,472,2
2008-06-01 09:30:00-07:00,2008,6,1,9,30,26,352,408,686,2.5
2008-06-01 10:30:00-07:00,2008,6,1,10,30,28,407,504,866,3.2
2008-06-01 11:30:00-07:00,2008,6,1,11,30,30,456,481,916,3.9
2008-06-01 12:30:00-07:00,2008,6,1,12,30,31,454,480,912,4.5
2008-06-01 13:30:00-07:00,2008,6,1,13,30,32,347,561,853,5.2
2008-06-01 14:30:00-07:00,2008,6,1,14,30,33,293,586,764,5.8
2008-06-01 15:30:00-07:00,2008,6,1,15,30,32,204,613,613,6.4
2008-06-01 16:30:00-07:00,2008,6,1,16,30,31,144,556,423,6.7
2008-06-01 17:30:00-07:00,2008,6,1,17,30,29,82,528,250,6.8
2008-06-01 18:30:00-07:00,2008,6,1,18,30,26,40,343,84,6.4
2008-06-01 19:30:00-07:00,2008,6,1,19,30,23,0,0,0,5.7
2008-06-01 20:30:00-07:00,2008,6,1,20,30,22,0,0,0,5
2008-06-01 21:30:00-07:00,2008,6,1,21,30,20,0,0,0,4
2008-06-01 22:30:00-07:00,2008,6,1,22,30,18,0,0,0,2.6
2008-06-01 23:30:00-07:00,2008,6,1,23,30,17,0,0,0,1.4
2008-06-02 00:30:00-07:00,2008,6,2,0,30,16,0,0,0,0.8
2008-06-02 01:30:00-07:00,2008,6,2,1,30,16,0,0,0,0.6
2008-06-02 02:30:00-07:00,2008,6,2,2,30,16,0,0,0,0.8
2008-06-02 03:30:00-07:00,2008,6,2,3,30,16,0,0,0,1.2
2008-06-02 04:30:00-07:00,2008,6,2,4,30,16,0,0,0,1.5
2008-06-02 05:30:00-07:00,2008,6,2,5,30,19,28,0,28,2.1
2008-06-02 06:30:00-07:00,2008,6,2,6,30,23,114,380,244,2.5
2008-06-02 07:30:00-07:00,2008,6,2,7,30,27,235,164,321,2.6
2008-06-02 08:30:00-07:00,2008,6,2,8,30,30,295,374,551,2.8
2008-06-02 09:30:00-07:00,2008,6,2,9,30,32,349,471,735,2.6
2008-06-02 10:30:00-07:00,2008,6,2,10,30,33,423,476,857,2.5
2008-06-02 11:30:00-07:00,2008,6,2,11,30,34,462,60,520,2.8
2008-06-02 12:30:00-07:00,2008,6,2,12,30,35,393,30,422,3.4
2008-06-02 13:30:00-07:00,2008,6,2,13,30,36,373,31,402,4
2008-06-02 14:30:00-07:00,2008,6,2,14,30,35,389,82,455,4.7
2008-06-02 15:30:00-07:00,2008,6,2,15,30,34,316,237,474,5.3
2008-06-02 16:30:00-07:00,2008,6,2,16,30,33,173,464,407,5.6
2008-06-02 17:30:00-07:00,2008,6,2,17,30,30,123,224,195,5.3
2008-06-02 18:30:00-07:00,2008,6,2,18,30,27,42,344,87,4.6
2008-06-02 19:30:00-07:00,2008,6,2,19,30,25,0,0,0,4.3
2008-06-02 20:30:00-07:00,2008,6,2,20,30,23,0,0,0,4.4
2008-06-02 21:30:00-07:00,2008,6,2,21,30,21,0,0,0,4.6
2008-06-02 22:30:00-07:00,2008,6,2,22,30,20,0,0,0,4.6
2008-06-02 23:30:00-07:00,2008,6,2,23,30,18,0,0,0,4
2008-06-03 00:30:00-07:00,2008,6,3,0,30,17,0,0,0,3.3
2008-06-03 01:30:00-07:00,2008,6,3,1,30,16,0,0,0,2.9
2008-06-03 02:30:00-07:00,2008,6,3,2,30,15,0,0,0,2.8
2008-06-03 03:30:00-07:00,2008,6,3,3,30,14,0,0,0,2.4
2008-06-03 04:30:00-07:00,2008,6,3,4,30,14,0,0,0,2
2008-06-03 05:30:00-07:00,2008,6,3,5,30,16,53,64,63,1.4
2008-06-03 06:30:00-07:00,2008,6,3,6,30,20,134,64,156,1.2
2008-06-03 07:30:00-07:00,2008,6,3,7,30,23,94,779,502,1.8
2008-06-03 08:30:00-07:00,2008,6,3,8,30,25,106,854,692,2.5
2008-06-03 09:30:00-07:00,2008,6,3,9,30,27,116,895,849,3
2008-06-03 10:30:00-07:00,2008,6,3,10,30,29,124,916,959,3.5
2008-06-03 11:30:00-07:00,2008,6,3,11,30,30,135,916,1012,4
2008-06-03 12:30:00-07:00,2008,6,3,12,30,31,464,470,913,4.3
2008-06-03 13:30:00-07:00,2008,6,3,13,30,32,361,33,391,4.5
2008-06-03 14:30:00-07:00,2008,6,3,14,30,31,319,32,345,4.3
2008-06-03 15:30:00-07:00,2008,6,3,15,30,31,180,678,635,3.9
2008-06-03 16:30:00-07:00,2008,6,3,16,30,30,91,776,482,3.3
2008-06-03 17:30:00-07:00,2008,6,3,17,30,28,73,634,277,2.2
2008-06-03 18:30:00-07:00,2008,6,3,18,30,25,42,341,87,1.2
2008-06-03 19:30:00-07:00,2008,6,3,19,30,22,0,0,0,1.2
2008-06-03 20:30:00-07:00,2008,6,3,20,30,21,0,0,0,1.9
2008-06-03 21:30:00-07:00,2008,6,3,21,30,20,0,0,0,2.9
2008-06-03 22:30:00-07:00,2008,6,3,22,30,19,0,0,0,2.9
2008-06-03 23:30:00-07:00,2008,6,3,23,30,17,0,0,0,2.2
2008-06-04 00:30:00-07:00,2008,6,4,0,30,16,0,0,0,1.6
2008-06-04 01:30:00-07:00,2008,6,4,1,30,15,0,0,0,1.2
2008-06-04 02:30:00-07:00,2008,6,4,2,30,14,0,0,0,1.2
2008-06-04 03:30:00-07:00,2008,6,4,3,30,14,0,0,0,1.4
2008-06-04 04:30:00-07:00,2008,6,4,4,30,14,0,0,0,1.4
2008-06-04 05:30:00-07:00,2008,6,4,5,30,16,53,37,58,1.5
2008-06-04 06:30:00-07:00,2008,6,4,6,30,18,138,149,189,1.7
2008-06-04 07:30:00-07:00,2008,6,4,7,30,21,224,61,257,1.6
2008-06-04 08:30:00-07:00,2008,6,4,8,30,23,258,460,575,1.7
2008-06-04 09:30:00-07:00,2008,6,4,9,30,25,130,875,847,2.1
2008-06-04 10:30:00-07:00,2008,6,4,10,30,26,446,413,823,2.7
2008-06-04 11:30:00-07:00,2008,6,4,11,30,27,461,351,797,3.3
2008-06-04 12:30:00-07:00,2008,6,4,12,30,27,494,385,862,3.7
2008-06-04 13:30:00-07:00,2008,6,4,13,30,27,394,527,871,3.5
2008-06-04 14:30:00-07:00,2008,6,4,14,30,27,410,180,555,3.4
2008-06-04 15:30:00-07:00,2008,6,4,15,30,28,297,340,525,3.6
2008-06-04 16:30:00-07:00,2008,6,4,16,30,27,209,52,235,3.3
2008-06-04 17:30:00-07:00,2008,6,4,17,30,24,18,0,18,2.2
2008-06-04 18:30:00-07:00,2008,6,4,18,30,22,1,0,1,1.7
2008-06-04 19:30:00-07:00,2008,6,4,19,30,20,0,0,0,2
2008-06-04 20:30:00-07:00,2008,6,4,20,30,19,0,0,0,2.1
2008-06-04 21:30:00-07:00,2008,6,4,21,30,18,0,0,0,2.2
2008-06-04 22:30:00-07:00,2008,6,4,22,30,17,0,0,0,2.4
2008-06-04 23:30:00-07:00,2008,6,4,23,30,16,0,0,0,2.6
2008-06-05 00:30:00-07:00,2008,6,5,0,30,15,0,0,0,3
2008-06-05 01:30:00-07:00,2008,6,5,1,30,14,0,0,0,3.6
2008-06-05 02:30:00-07:00,2008,6,5,2,30,14,0,0,0,4
2008-06-05 03:30:00-07:00,2008,6,5,3,30,13,0,0,0,4.1
2008-06-05 04:30:00-07:00,2008,6,5,4,30,13,0,0,0,4.5
2008-06-05 05:30:00-07:00,2008,6,5,5,30,13,3,0,3,4.8
2008-06-05 06:30:00-07:00,2008,6,5,6,30,14,17,0,17,4.8
2008-06-05 07:30:00-07:00,2008,6,5,7,30,16,23,0,23,4.1
2008-06-05 08:30:00-07:00,2008,6,5,8,30,17,47,0,47,3.2
2008-06-05 09:30:00-07:00,2008,6,5,9,30,17,127,4,131,2.8
2008-06-05 10:30:00-07:00,2008,6,5,10,30,16,166,10,176,2.9
2008-06-05 11:30:00-07:00,2008,6,5,11,30,16,225,15,240,3.1
2008-06-05 12:30:00-07:00,2008,6,5,12,30,16,492,94,582,3.4
2008-06-05 13:30:00-07:00,2008,6,5,13,30,17,178,12,189,3.9
2008-06-05 14:30:00-07:00,2008,6,5,14,30,18,291,21,309,4.8
2008-06-05 15:30:00-07:00,2008,6,5,15,30,17,296,344,528,5.7
2008-06-05 16:30:00-07:00,2008,6,5,16,30,17,219,79,259,5.6
2008-06-05 17:30:00-07:00,2008,6,5,17,30,16,86,0,86,4
2008-06-05 18:30:00-07:00,2008,6,5,18,30,15,28,0,28,1.8
2008-06-05 19:30:00-07:00,2008,6,5,19,30,13,0,0,0,0.9
2008-06-05 20:30:00-07:00,2008,6,5,20,30,12,0,0,0,1.2
2008-06-05 21:30:00-07:00,2008,6,5,21,30,12,0,0,0,1.7
2008-06-05 22:30:00-07:00,2008,6,5,22,30,11,0,0,0,2
2008-06-05 23:30:00-07:00,2008,6,5,23,30,10,0,0,0,2.1
2008-06-06 00:30:00-07:00,2008,6,6,0,30,10,0,0,0,2.1
2008-06-06 01:30:00-07:00,2008,6,6,1,30,9,0,0,0,2.1
2008-06-06 02:30:00-07:00,2008,6,6,2,30,9,0,0,0,2.1
2008-06-06 03:30:00-07:00,2008,6,6,3,30,8,0,0,0,2.2
2008-06-06 04:30:00-07:00,2008,6,6,4,30,9,0,0,0,2.9
2008-06-06 05:30:00-07:00,2008,6,6,5,30,12,43,453,112,4
2008-06-06 06:30:00-07:00,2008,6,6,6,30,16,67,647,289,4.9
2008-06-06 07:30:00-07:00,2008,6,6,7,30,19,79,845,522,5
2008-06-06 08:30:00-07:00,2008,6,6,8,30,22,87,913,714,4.2
2008-06-06 09:30:00-07:00,2008,6,6,9,30,24,91,953,873,3.8
2008-06-06 10:30:00-07:00,2008,6,6,10,30,26,94,978,985,4.1
2008-06-06 11:30:00-07:00,2008,6,6,11,30,28,103,976,1039,4.5
2008-06-06 12:30:00-07:00,2008,6,6,12,30,29,101,977,1036,4.6
2008-06-06 13:30:00-07:00,2008,6,6,13,30,30,97,968,974,4.7
2008-06-06 14:30:00-07:00,2008,6,6,14,30,31,86,954,858,4.6
2008-06-06 15:30:00-07:00,2008,6,6,15,30,31,79,915,696,4.4
2008-06-06 16:30:00-07:00,2008,6,6,16,30,30,68,853,502,3.9
2008-06-06 17:30:00-07:00,2008,6,6,17,30,28,53,744,296,2.6
2008-06-06 18:30:00-07:00,2008,6,6,18,30,24,32,501,101,1.7
2008-06-06 19:30:00-07:00,2008,6,6,19,30,21,0,0,0,1.9
2008-06-06 20:30:00-07:00,2008,6,6,20,30,19,0,0,0,2.5
2008-06-06 21:30:00-07:00,2008,6,6,21,30,18,0,0,0,2.9
2008-06-06 22:30:00-07:00,2008,6,6,22,30,17,0,0,0,2.9
2008-06-06 23:30:00-07:00,2008,6,6,23,30,15,0,0,0,2.3
2008-06-07 00:30:00-07:00,2008,6,7,0,30,14,0,0,0,1.8
2008-06-07 01:30:00-07:00,2008,6,7,1,30,13,0,0,0,1.5
2008-06-07 02:30:00-07:00,2008,6,7,2,30,13,0,0,0,1.5
2008-06-07 03:30:00-07:00,2008,6,7,3,30,12,0,0,0,1.8
2008-06-07 04:30:00-07:00,2008,6,7,4,30,12,0,0,0,2.4
2008-06-07 05:30:00-07:00,2008,6,7,5,30,14,38,501,115,3
2008-06-07 06:30:00-07:00,2008,6,7,6,30,17,60,733,312,3
2008-06-07 07:30:00-07:00,2008,6,7,7,30,19,75,845,519,2.3
2008-06-07 08:30:00-07:00,2008,6,7,8,30,22,86,908,710,2.2
2008-06-07 09:30:00-07:00,2008,6,7,9,30,25,93,946,869,2.9
2008-06-07 10:30:00-07:00,2008,6,7,10,30,27,97,968,980,3.7
2008-06-07 11:30:00-07:00,2008,6,7,11,30,29,99,979,1038,4.3
2008-06-07 12:30:00-07:00,2008,6,7,12,30,31,97,981,1036,4.5
2008-06-07 13:30:00-07:00,2008,6,7,13,30,32,94,974,977,4.3
2008-06-07 14:30:00-07:00,2008,6,7,14,30,32,95,944,860,4.1
2008-06-07 15:30:00-07:00,2008,6,7,15,30,31,86,911,700,4.5
2008-06-07 16:30:00-07:00,2008,6,7,16,30,30,75,847,507,4.9
2008-06-07 17:30:00-07:00,2008,6,7,17,30,28,61,722,298,3.5
2008-06-07 18:30:00-07:00,2008,6,7,18,30,23,38,446,100,1.8
2008-06-07 19:30:00-07:00,2008,6,7,19,30,20,0,0,0,1.5
2008-06-07 20:30:00-07:00,2008,6,7,20,30,18,0,0,0,1.9
2008-06-07 21:30:00-07:00,2008,6,7,21,30,17,0,0,0,3.4
2008-06-07 22:30:00-07:00,2008,6,7,22,30,16,0,0,0,5.3
2008-06-07 23:30:00-07:00,2008,6,7,23,30,14,0,0,0,5.9
2008-06-08 00:30:00-07:00,2008,6,8,0,30,13,0,0,0,5.1
2008-06-08 01:30:00-07:00,2008,6,8,1,30,12,0,0,0,4
2008-06-08 02:30:00-07:00,2008,6,8,2,30,11,0,0,0,3
2008-06-08 03:30:00-07:00,2008,6,8,3,30,10,0,0,0,2.3
2008-06-08 04:30:00-07:00,2008,6,8,4,30,11,0,0,0,2.3
2008-06-08 05:30:00-07:00,2008,6,8,5,30,13,45,0,45,2.6
2008-06-08 06:30:00-07:00,2008,6,8,6,30,15,137,82,165,2.1
2008-06-08 07:30:00-07:00,2008,6,8,7,30,18,154,5,157,1.7
2008-06-08 08:30:00-07:00,2008,6,8,8,30,20,286,393,557,2.2
2008-06-08 09:30:00-07:00,2008,6,8,9,30,22,147,836,832,2.8
2008-06-08 10:30:00-07:00,2008,6,8,10,30,24,154,864,942,3
2008-06-08 11:30:00-07:00,2008,6,8,11,30,25,160,873,998,3
2008-06-08 12:30:00-07:00,2008,6,8,12,30,26,166,864,993,3
2008-06-08 13:30:00-07:00,2008,6,8,13,30,27,161,849,932,2.8
2008-06-08 14:30:00-07:00,2008,6,8,14,30,26,223,724,810,2.1
2008-06-08 15:30:00-07:00,2008,6,8,15,30,26,312,82,367,1.8
2008-06-08 16:30:00-07:00,2008,6,8,16,30,25,226,194,326,2.6
2008-06-08 17:30:00-07:00,2008,6,8,17,30,22,5,0,5,3.5
2008-06-08 18:30:00-07:00,2008,6,8,18,30,19,32,0,32,3.6
2008-06-08 19:30:00-07:00,2008,6,8,19,30,16,0,0,0,2.8
2008-06-08 20:30:00-07:00,2008,6,8,20,30,14,0,0,0,1.8
2008-06-08 21:30:00-07:00,2008,6,8,21,30,13,0,0,0,1.1
2008-06-08 22:30:00-07:00,2008,6,8,22,30,13,0,0,0,0.5
2008-06-08 23:30:00-07:00,2008,6,8,23,30,12,0,0,0,0.4
2008-06-09 00:30:00-07:00,2008,6,9,0,30,10,0,0,0,0.8
2008-06-09 01:30:00-07:00,2008,6,9,1,30,10,0,0,0,1.2
2008-06-09 02:30:00-07:00,2008,6,9,2,30,9,0,0,0,1.3
2008-06-09 03:30:00-07:00,2008,6,9,3,30,8,0,0,0,1.2
2008-06-09 04:30:00-07:00,2008,6,9,4,30,9,0,0,0,1.2
2008-06-09 05:30:00-07:00,2008,6,9,5,30,12,43,461,114,1.6
2008-06-09 06:30:00-07:00,2008,6,9,6,30,16,71,705,313,2
2008-06-09 07:30:00-07:00,2008,6,9,7,30,19,90,824,522,2.3
2008-06-09 08:30:00-07:00,2008,6,9,8,30,21,104,891,716,2.6
2008-06-09 09:30:00-07:00,2008,6,9,9,30,23,112,934,878,2.9
2008-06-09 10:30:00-07:00,2008,6,9,10,30,24,115,965,995,2.9
2008-06-09 11:30:00-07:00,2008,6,9,11,30,26,113,984,1057,2.8
2008-06-09 12:30:00-07:00,2008,6,9,12,30,27,108,991,1057,2.8
2008-06-09 13:30:00-07:00,2008,6,9,13,30,28,103,983,995,2.8
2008-06-09 14:30:00-07:00,2008,6,9,14,30,29,94,965,878,2.8
2008-06-09 15:30:00-07:00,2008,6,9,15,30,29,85,927,713,2.5
2008-06-09 16:30:00-07:00,2008,6,9,16,30,28,74,862,516,2
2008-06-09 17:30:00-07:00,2008,6,9,17,30,26,58,747,305,1
2008-06-09 18:30:00-07:00,2008,6,9,18,30,22,36,497,106,0.5
2008-06-09 19:30:00-07:00,2008,6,9,19,30,19,0,0,0,1
2008-06-09 20:30:00-07:00,2008,6,9,20,30,17,0,0,0,1.4
2008-06-09 21:30:00-07:00,2008,6,9,21,30,15,0,0,0,1.6
2008-06-09 22:30:00-07:00,2008,6,9,22,30,14,0,0,0,1.7
2008-06-09 23:30:00-07:00,2008,6,9,23,30,13,0,0,0,1.8
2008-06-10 00:30:00-07:00,2008,6,10,0,30,12,0,0,0,1.7
2008-06-10 01:30:00-07:00,2008,6,10,1,30,12,0,0,0,1.6
2008-06-10 02:30:00-07:00,2008,6,10,2,30,11,0,0,0,1.6
2008-06-10 03:30:00-07:00,2008,6,10,3,30,11,0,0,0,1.5
2008-06-10 04:30:00-07:00,2008,6,10,4,30,12,0,0,0,1.5
2008-06-10 05:30:00-07:00,2008,6,10,5,30,16,39,506,117,2.1
2008-06-10 06:30:00-07:00,2008,6,10,6,30,20,60,752,318,2.6
2008-06-10 07:30:00-07:00,2008,6,10,7,30,25,73,871,530,3
2008-06-10 08:30:00-07:00,2008,6,10,8,30,28,81,937,726,3.6
2008-06-10 09:30:00-07:00,2008,6,10,9,30,30,87,977,888,4.1
2008-06-10 10:30:00-07:00,2008,6,10,10,30,31,90,1000,1003,4.6
2008-06-10 11:30:00-07:00,2008,6,10,11,30,33,97,1001,1058,5
2008-06-10 12:30:00-07:00,2008,6,10,12,30,34,96,1001,1055,5.4
2008-06-10 13:30:00-07:00,2008,6,10,13,30,34,93,989,992,6
2008-06-10 14:30:00-07:00,2008,6,10,14,30,35,87,969,875,6.7
2008-06-10 15:30:00-07:00,2008,6,10,15,30,34,82,927,711,7.2
2008-06-10 16:30:00-07:00,2008,6,10,16,30,33,75,855,514,7
2008-06-10 17:30:00-07:00,2008,6,10,17,30,31,63,723,303,5.6
2008-06-10 18:30:00-07:00,2008,6,10,18,30,27,40,453,104,4
2008-06-10 19:30:00-07:00,2008,6,10,19,30,24,0,0,0,3.7
2008-06-10 20:30:00-07:00,2008,6,10,20,30,22,0,0,0,3.8
2008-06-10 21:30:00-07:00,2008,6,10,21,30,21,0,0,0,3.4
2008-06-10 22:30:00-07:00,2008,6,10,22,30,19,0,0,0,2.9
2008-06-10 23:30:00-07:00,2008,6,10,23,30,19,0,0,0,3
2008-06-11 00:30:00-07:00,2008,6,11,0,30,18,0,0,0,3.2
2008-06-11 01:30:00-07:00,2008,6,11,1,30,17,0,0,0,3.1
2008-06-11 02:30:00-07:00,2008,6,11,2,30,16,0,0,0,2.6
2008-06-11 03:30:00-07:00,2008,6,11,3,30,14,0,0,0,2.5
2008-06-11 04:30:00-07:00,2008,6,11,4,30,14,0,0,0,3.7
2008-06-11 05:30:00-07:00,2008,6,11,5,30,15,46,428,112,4.7
2008-06-11 06:30:00-07:00,2008,6,11,6,30,17,75,674,306,4.6
2008-06-11 07:30:00-07:00,2008,6,11,7,30,19,94,798,513,4
2008-06-11 08:30:00-07:00,2008,6,11,8,30,21,107,866,703,3.6
2008-06-11 09:30:00-07:00,2008,6,11,9,30,24,121,899,858,3.7
2008-06-11 10:30:00-07:00,2008,6,11,10,30,26,130,918,968,3.7
2008-06-11 11:30:00-07:00,2008,6,11,11,30,28,135,927,1025,3.6
2008-06-11 12:30:00-07:00,2008,6,11,12,30,29,131,934,1026,4.8
2008-06-11 13:30:00-07:00,2008,6,11,13,30,28,441,417,820,7
2008-06-11 14:30:00-07:00,2008,6,11,14,30,27,242,692,805,8.3
2008-06-11 15:30:00-07:00,2008,6,11,15,30,26,182,681,644,8.5
2008-06-11 16:30:00-07:00,2008,6,11,16,30,25,186,437,411,8
2008-06-11 17:30:00-07:00,2008,6,11,17,30,22,45,803,312,6.7
2008-06-11 18:30:00-07:00,2008,6,11,18,30,19,38,502,111,4.9
2008-06-11 19:30:00-07:00,2008,6,11,19,30,16,0,0,0,3.6
2008-06-11 20:30:00-07:00,2008,6,11,20,30,14,0,0,0,2.9
2008-06-11 21:30:00-07:00,2008,6,11,21,30,12,0,0,0,2.4
2008-06-11 22:30:00-07:00,2008,6,11,22,30,11,0,0,0,1.9
2008-06-11 23:30:00-07:00,2008,6,11,23,30,10,0,0,0,1.4
2008-06-12 00:30:00-07:00,2008,6,12,0,30,10,0,0,0,0.7
2008-06-12 01:30:00-07:00,2008,6,12,1,30,9,0,0,0,0.4
2008-06-12 02:30:00-07:00,2008,6,12,2,30,8,0,0,0,0.7
2008-06-12 03:30:00-07:00,2008,6,12,3,30,8,0,0,0,0.8
2008-06-12 04:30:00-07:00,2008,6,12,4,30,9,0,0,0,0.8
2008-06-12 05:30:00-07:00,2008,6,12,5,30,12,39,502,117,1.5
2008-06-12 06:30:00-07:00,2008,6,12,6,30,16,62,742,317,2.5
2008-06-12 07:30:00-07:00,2008,6,12,7,30,19,78,855,527,3
2008-06-12 08:30:00-07:00,2008,6,12,8,30,21,90,917,720,3.1
2008-06-12 09:30:00-07:00,2008,6,12,9,30,23,99,952,880,3.3
2008-06-12 10:30:00-07:00,2008,6,12,10,30,25,104,973,993,3.8
2008-06-12 11:30:00-07:00,2008,6,12,11,30,26,114,971,1047,4.4
2008-06-12 12:30:00-07:00,2008,6,12,12,30,27,114,970,1044,5.1
2008-06-12 13:30:00-07:00,2008,6,12,13,30,28,107,964,983,5.6
2008-06-12 14:30:00-07:00,2008,6,12,14,30,28,380,337,655,6.1
2008-06-12 15:30:00-07:00,2008,6,12,15,30,27,313,80,368,6.4
2008-06-12 16:30:00-07:00,2008,6,12,16,30,26,217,283,364,6.4
2008-06-12 17:30:00-07:00,2008,6,12,17,30,23,52,721,293,5.8
2008-06-12 18:30:00-07:00,2008,6,12,18,30,20,41,0,41,4.2
2008-06-12 19:30:00-07:00,2008,6,12,19,30,17,0,0,0,2.9
2008-06-12 20:30:00-07:00,2008,6,12,20,30,15,0,0,0,2.3
2008-06-12 21:30:00-07:00,2008,6,12,21,30,13,0,0,0,1.8
2008-06-12 22:30:00-07:00,2008,6,12,22,30,12,0,0,0,1.4
2008-06-12 23:30:00-07:00,2008,6,12,23,30,11,0,0,0,1.2
2008-06-13 00:30:00-07:00,2008,6,13,0,30,10,0,0,0,1.2
2008-06-13 01:30:00-07:00,2008,6,13,1,30,9,0,0,0,1.3
2008-06-13 02:30:00-07:00,2008,6,13,2,30,9,0,0,0,1.4
2008-06-13 03:30:00-07:00,2008,6,13,3,30,8,0,0,0,1.3
2008-06-13 04:30:00-07:00,2008,6,13,4,30,9,0,0,0,1.3
2008-06-13 05:30:00-07:00,2008,6,13,5,30,12,42,478,116,1.2
2008-06-13 06:30:00-07:00,2008,6,13,6,30,15,66,731,317,1
2008-06-13 07:30:00-07:00,2008,6,13,7,30,18,80,854,528,1.2
2008-06-13 08:30:00-07:00,2008,6,13,8,30,21,89,924,725,1.7
2008-06-13 09:30:00-07:00,2008,6,13,9,30,23,95,966,887,2.1
2008-06-13 10:30:00-07:00,2008,6,13,10,30,25,98,992,1004,2.4
2008-06-13 11:30:00-07:00,2008,6,13,11,30,26,103,999,1063,2.7
2008-06-13 12:30:00-07:00,2008,6,13,12,30,28,103,1000,1063,3
2008-06-13 13:30:00-07:00,2008,6,13,13,30,29,99,991,1001,3.5
2008-06-13 14:30:00-07:00,2008,6,13,14,30,30,90,975,885,4
2008-06-13 15:30:00-07:00,2008,6,13,15,30,29,82,937,721,4.3
2008-06-13 16:30:00-07:00,2008,6,13,16,30,28,72,875,524,4.4
2008-06-13 17:30:00-07:00,2008,6,13,17,30,26,58,762,313,3.8
2008-06-13 18:30:00-07:00,2008,6,13,18,30,22,36,521,112,2.7
2008-06-13 19:30:00-07:00,2008,6,13,19,30,19,0,0,0,2.1
2008-06-13 20:30:00-07:00,2008,6,13,20,30,18,0,0,0,1.6
2008-06-13 21:30:00-07:00,2008,6,13,21,30,16,0,0,0,0.8
2008-06-13 22:30:00-07:00,2008,6,13,22,30,15,0,0,0,0.4
2008-06-13 23:30:00-07:00,2008,6,13,23,30,14,0,0,0,0.6
2008-06-14 00:30:00-07:00,2008,6,14,0,30,13,0,0,0,1.2
2008-06-14 01:30:00-07:00,2008,6,14,1,30,12,0,0,0,1.7
2008-06-14 02:30:00-07:00,2008,6,14,2,30,12,0,0,0,2.1
2008-06-14 03:30:00-07:00,2008,6,14,3,30,12,0,0,0,2.7
2008-06-14 04:30:00-07:00,2008,6,14,4,30,13,0,0,0,3.5
2008-06-14 05:30:00-07:00,2008,6,14,5,30,16,36,561,123,4.1
2008-06-14 06:30:00-07:00,2008,6,14,6,30,20,57,789,327,3.8
2008-06-14 07:30:00-07:00,2008,6,14,7,30,25,70,895,539,3
2008-06-14 08:30:00-07:00,2008,6,14,8,30,28,79,953,734,2.3
2008-06-14 09:30:00-07:00,2008,6,14,9,30,30,85,987,894,1.6
2008-06-14 10:30:00-07:00,2008,6,14,10,30,31,90,1006,1008,1.4
2008-06-14 11:30:00-07:00,2008,6,14,11,30,32,97,1006,1064,1.9
2008-06-14 12:30:00-07:00,2008,6,14,12,30,33,96,1007,1062,2.6
2008-06-14 13:30:00-07:00,2008,6,14,13,30,34,94,994,999,3.3
2008-06-14 14:30:00-07:00,2008,6,14,14,30,34,99,952,876,3.7
2008-06-14 15:30:00-07:00,2008,6,14,15,30,33,90,912,712,3.8
2008-06-14 16:30:00-07:00,2008,6,14,16,30,32,81,839,515,3.7
2008-06-14 17:30:00-07:00,2008,6,14,17,30,30,66,712,305,3.1
2008-06-14 18:30:00-07:00,2008,6,14,18,30,26,41,452,108,2.2
2008-06-14 19:30:00-07:00,2008,6,14,19,30,23,0,0,0,1.6
2008-06-14 20:30:00-07:00,2008,6,14,20,30,21,0,0,0,1.1
2008-06-14 21:30:00-07:00,2008,6,14,21,30,20,0,0,0,0.7
2008-06-14 22:30:00-07:00,2008,6,14,22,30,18,0,0,0,0.5
2008-06-14 23:30:00-07:00,2008,6,14,23,30,17,0,0,0,0.5
2008-06-15 00:30:00-07:00,2008,6,15,0,30,16,0,0,0,0.8
2008-06-15 01:30:00-07:00,2008,6,15,1,30,15,0,0,0,1.3
2008-06-15 02:30:00-07:00,2008,6,15,2,30,15,0,0,0,1.7
2008-06-15 03:30:00-07:00,2008,6,15,3,30,15,0,0,0,2.2
